what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442053321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442053872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442066225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442072496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442080226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442106888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442107956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442110119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442114411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442117262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442117990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442118872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442133074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319442148028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319442148276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319442148569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319442148753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442173097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442174433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442174819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442202530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442214658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442215589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442216305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442226403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442229115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442229973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442230883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442232984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442233380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442262148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319442272564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319442275450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319442275590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442277620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442278363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442279707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442367241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442392714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442445013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442599021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442623218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442624365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442673627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442674269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442796411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442839201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442840184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319442842783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443007417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443022562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443023654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443034743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443035538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443036901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443050049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443053087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443053900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443056556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443116903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319443129344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443147393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443148298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443149638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443164144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1319443191374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319443193621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319443201999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443205221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443206248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443208587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443242615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443244578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443321857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319443386219
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319443395135
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319443399163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443417068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443417972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443419352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443420415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443482906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443497358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443547595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443548742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443562981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443645162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319443651137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443654472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443655306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443679174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443682989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443691686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443697206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443699174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443734055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443758586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443767881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443818009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443824045
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319443826044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319443866473
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319443870836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1319443873892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443873908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443878006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1319443893002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443893011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319443897568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319443924384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319443925766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319443933477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319443934211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319443962634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319443964607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319444045058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319444046364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319444063712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319444066268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444107120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444108190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444109502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444110375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444134498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444189504
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319444223117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444246974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444258311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444259640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444265341
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319444266937
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319444302221
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319444310542
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319444311441
