what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319444886826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445386943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445418774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445557962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445567122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445595973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1319445656157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445656176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445679580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319445688599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1319445692316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445692330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319445692607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445732737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319445741411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445747508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445748381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445752129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445767922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445772753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445780835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445844355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445845359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445848504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445863739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445878061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445879189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445880324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445885266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445886756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445888706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319445889779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446079684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446090394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446091274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446093820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446130410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446144030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446145092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446147855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446174245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446181677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446182526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446184377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446258485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1319446260809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446289386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446289521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446328230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446337379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446351285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446352149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446354284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446365451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446422960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446526454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446551514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446723450
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319446725394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446740685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446742179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446744287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446752715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446754539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446763398
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319446773689
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319446774826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446809897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446810616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446812045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446950676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446972355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446973395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319446976249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447088972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319447091910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447107593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447340909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447353407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447354227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447355115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447390414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447397572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447420321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447537886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447538961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447541484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447645722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447650621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447651522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447653313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447655921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447657818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447665314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319447679022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319447679282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319447688628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319447691826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319447691957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447693987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447704183
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319447706591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447714643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447719725
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319447729040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319447769125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319447770463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447776576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447777497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447778714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447784441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447822882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447832784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447843418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319447989814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319448031653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1319448033293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448033304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319448033931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448074182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319448083037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448087026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448087887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448090037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448098851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448134241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448176127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319448196920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319448249128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319448250068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448261345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448262467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448264836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448278597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448334457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448335292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448336909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448341933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319448345029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448346880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448347849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448349784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448407058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319448408184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448410829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448411703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448413079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448727841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448734605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448734750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448760823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448761826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448765635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448885236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448928130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448929102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319448930750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449122799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449160734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449161703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449163595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449322208
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319449323700
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319449325567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449376855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449377977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449380512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449392592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449396025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449397031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449399000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449452730
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319449458171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319449493161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319449495241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319450239286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319450241190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319450517874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319450553592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451263848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451271170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451280989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1319451324346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451324356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451335634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451339560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451346185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451348744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451352084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451354493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451355404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451357512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451493341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451500688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451502036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451503773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451543022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451572050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451869018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451883739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451884472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319451886104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452149950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452156753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452227921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452257183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452271590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452272247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452274329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452274737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452435299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452453344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452535183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452537036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452713940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452728111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452728978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452729998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452749849
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319452751634
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319452756601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452816254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452817266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319452819447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453022467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453100253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453101455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453102634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453242182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453245507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453293761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319453384890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453512582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453513376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453516535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453549726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453559803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453560835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453564025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453579074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319453584259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319453584458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453596222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453621167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453623544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453919205
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319453920437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453954255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453986253
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319453988081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453995151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453996078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319453999248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319454732242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319454734319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319455526241
